"場所の名前","カテゴリ","区名","所在地","TEL","避難可能時間","災害対策基本法に基づく指定","避難場所の対象とする災害","経度","緯度","分類"
"南津守小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守6-1-14","","24時間","指定緊急避難場所","津波、洪水","135.485447783482","34.6278976963461","津波避難ビル・水害時避難ビル"
"北津守小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北津守3-3-40","","24時間","指定緊急避難場所","津波、洪水","135.483065362578","34.6512686325323","津波避難ビル・水害時避難ビル"
"天下茶屋小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","聖天下1-11-35","","24時間","指定緊急避難場所","津波、洪水","135.501310958776","34.6371067764267","津波避難ビル・水害時避難ビル"
"今宮工科高等学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","出城1-1-6","","24時間","指定緊急避難場所","津波、洪水","135.496450343093","34.6502595485101","津波避難ビル・水害時避難ビル"
"西成高等学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","津守1-13-10","","24時間","指定緊急避難場所","津波、洪水","135.481982416807","34.6471915800212","津波避難ビル・水害時避難ビル"
"市営出城第1住宅","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","出城3-3","","24時間","指定緊急避難場所","津波、洪水","135.488461982809","34.6505135569927","津波避難ビル・水害時避難ビル"
"市営出城第2住宅","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","出城3-1","","24時間","指定緊急避難場所","津波、洪水","135.489672866294","34.6504962190524","津波避難ビル・水害時避難ビル"
"市営出城第3住宅","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南開2-4","","24時間","指定緊急避難場所","津波、洪水","135.488472862573","34.6510386796627","津波避難ビル・水害時避難ビル"
"市営出城東第2住宅","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","出城1-8-3","","24時間","指定緊急避難場所","津波、洪水","135.49390317731","34.6505288240224","津波避難ビル・水害時避難ビル"
"市営出城西住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南開2-5","","24時間","指定緊急避難場所","津波、洪水","135.487264086225","34.6505069662931","津波避難ビル・水害時避難ビル"
"市営出城西住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","出城3-5","","24時間","指定緊急避難場所","津波、洪水","135.487330399756","34.6499244261817","津波避難ビル・水害時避難ビル"
"市営長橋第1住宅","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋2-1","","24時間","指定緊急避難場所","津波、洪水","135.492269172059","34.6488037385017","津波避難ビル・水害時避難ビル"
"市営長橋第3住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋3-1","","24時間","指定緊急避難場所","津波、洪水","135.489890396351","34.648827004495","津波避難ビル・水害時避難ビル"
"市営長橋第3住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋3-1","","24時間","指定緊急避難場所","津波、洪水","135.489322443713","34.6488579923016","津波避難ビル・水害時避難ビル"
"市営長橋第4住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋1-8","","24時間","指定緊急避難場所","津波、洪水","135.49438498703","34.6483531095913","津波避難ビル・水害時避難ビル"
"市営長橋第4住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋1-8","","24時間","指定緊急避難場所","津波、洪水","135.494444988038","34.6480741416526","津波避難ビル・水害時避難ビル"
"市営長橋第5住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋1-9","","24時間","指定緊急避難場所","津波、洪水","135.494521948634","34.6493090019672","津波避難ビル・水害時避難ビル"
"市営長橋第5住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋1-9","","24時間","指定緊急避難場所","津波、洪水","135.494385785048","34.6487229767521","津波避難ビル・水害時避難ビル"
"市営長橋第6住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋2-5","","24時間","指定緊急避難場所","津波、洪水","135.490735322392","34.6485430435533","津波避難ビル・水害時避難ビル"
"市営北津守住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北津守1-6","","24時間","指定緊急避難場所","津波、洪水","135.483929510245","34.6542418017155","津波避難ビル・水害時避難ビル"
"市営北津守住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北津守1-6","","24時間","指定緊急避難場所","津波、洪水","135.484450232361","34.6546509650134","津波避難ビル・水害時避難ビル"
"市営北津守第3住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北津守3-9","","24時間","指定緊急避難場所","津波、洪水","135.480389398496","34.6509762755809","津波避難ビル・水害時避難ビル"
"市営北津守第3住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北津守3-9","","24時間","指定緊急避難場所","津波、洪水","135.48056245321","34.6514252447491","津波避難ビル・水害時避難ビル"
"市営松之宮住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","旭2-7","","24時間","指定緊急避難場所","津波、洪水","135.490448037654","34.6442639279867","津波避難ビル・水害時避難ビル"
"市営中開東2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","中開2-1-13","","24時間","指定緊急避難場所","津波、洪水","135.492832226216","34.6523818874231","津波避難ビル・水害時避難ビル"
"市営南開第1住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南開2-6","","24時間","指定緊急避難場所","津波、洪水","135.486466836906","34.6510947331572","津波避難ビル・水害時避難ビル"
"市営ひらき住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","中開3-3","","24時間","指定緊急避難場所","津波、洪水","135.488856330323","34.6520943271565","津波避難ビル・水害時避難ビル"
"市営ひらき住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南開2-3","","24時間","指定緊急避難場所","津波、洪水","135.488857443188","34.6516268975835","津波避難ビル・水害時避難ビル"
"市営ひらき住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","中開3-3","","24時間","指定緊急避難場所","津波、洪水","135.488463998107","34.6519223050771","津波避難ビル・水害時避難ビル"
"市営ひらき住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南開2-3","","24時間","指定緊急避難場所","津波、洪水","135.48847935394","34.6515518568676","津波避難ビル・水害時避難ビル"
"市営ひらき西住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","中開3-5","","24時間","指定緊急避難場所","津波、洪水","135.487712171299","34.6516693486969","津波避難ビル・水害時避難ビル"
"市営北開住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","北開1-1","","24時間","指定緊急避難場所","津波、洪水","135.492003609493","34.6529020276364","津波避難ビル・水害時避難ビル"
"市営南津守第2住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守6-3","","24時間","指定緊急避難場所","津波、洪水","135.483601558039","34.6269884684063","津波避難ビル・水害時避難ビル"
"市営南津守第2住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守6-3","","24時間","指定緊急避難場所","津波、洪水","135.482614998978","34.6270239995171","津波避難ビル・水害時避難ビル"
"市営南津守第3住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守1-1","","24時間","指定緊急避難場所","津波、洪水","135.485029151067","34.6377952327069","津波避難ビル・水害時避難ビル"
"市営南津守第3住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守1-1","","24時間","指定緊急避難場所","津波、洪水","135.485040161024","34.6372862931663","津波避難ビル・水害時避難ビル"
"市営南津守第4住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守2-4","","24時間","指定緊急避難場所","津波、洪水","135.480515711325","34.6327947367483","津波避難ビル・水害時避難ビル"
"市営南津守第4住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守2-4","","24時間","指定緊急避難場所","津波、洪水","135.480788504538","34.6323249198734","津波避難ビル・水害時避難ビル"
"市営南津守第4住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守2-4","","24時間","指定緊急避難場所","津波、洪水","135.479981777814","34.6323077799935","津波避難ビル・水害時避難ビル"
"市営松住宅1号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","松1-3","","24時間","指定緊急避難場所","津波、洪水","135.494701001677","34.640644988262","津波避難ビル・水害時避難ビル"
